Word1,Word2,OriginSimilarity,PageSimilarity,Leacock-Chodorow Similarity,Wu-Palmer Similarity,res_similarity,jcn_similarity,lin_similarity
line,queue,4.541666667,0.2353747914839175,1.3719169834619267,1.1678086628786417,4.94509391220715e-297,2.348873980586986e-301,1.414503350145355e-299
lineup,roll,2.958333333,0.2928072498490807,1.4227837668638696,1.5370085567028258,6.509866617593338e-297,1.0701726693269721e-300,0.41570185709467555
link,union,3.583333333,0.41006158883630617,0.985612817612251,1.2351115114261217,2.7498098436705576e-297,5.893889182272015e-301,0.22153769657289396
lion,tiger,3.5652173910000005,0.9837257403930735,2.9289172487877497,5.030089587162458,2.1651500805669887e-296,8.097528851901491e-301,1.3113208384694115
literature,poem,3.76,1.0638475911986554,3.2440316339840978,4.353319787291726,1.771151521827802e-296,8.269517729823161e-301,3.155183333715699
load,weight,4.043478261000001,0.373142105294227,1.564799602088614,1.1432356143473776,6.644913103800956e-297,6.5240701291673915e-301,0.8332382048050656
location,property,3.347826087,0.6300572472514228,2.562586292560524,2.189731548787008,5.166295514769152e-297,8.672974038253307e-301,0.695181565141451
loss,possession,2.954545455,0.41570701741225413,2.0794341751974477,2.222266737972283,6.911682480054745e-297,6.560702145504612e-301,0.6729937312923033
low,shoulder,1.3877551019999999,0.23705705473480454,1.1538067155397278,1.1657866630957128,5.646420684576702e-297,6.077411775603323e-301,7.374453743668711e-300
lyric,printer,1.244444444,0.04681967795753306,0.661647537016953,0.0,0.0,4.702100927674727e-301,0.0
magnolia,maple,2.68,0.7909660486605241,2.324955711962426,3.6187449792351534,2.1874610792306504e-296,5.762872783508727e-301,5.795744650878677e-299
male,man,4.619047619,0.9759626686893785,2.9282708884439748,4.501231492657434,1.6584525046664493e-296,1.6379702910994843e-300,1.485479338614411
man,soldier,3.875,0.4618685768357633,2.2147147018689495,3.7322058317360907,1.8134761916492457e-296,1.1418418938061658e-300,1.0813082702025494
manager,trainer,3.347826087,1.5970868496910642,3.6421124552061572,4.321248758313855,3.1560165295556154e-296,4.848033759184116e-299,4.209477240659784
map,representation,3.4347826089999995,0.3290581233115809,2.4647178599838737,0.7011590935676204,4.255670923944686e-297,6.8049116016240235e-301,0.8277627608608685
map,sewing,1.3478260869999998,0.33702144742557794,1.4368138718749264,0.689024610230839,8.22590666461738e-297,5.5509604971742895e-301,0.8489424082548722
map,video,1.6956521740000001,0.27594593090802677,1.3321139681387884,0.776458867160188,1.3222592611158904e-297,5.5576363597801534e-301,0.18720989370435398
maple,tree,3.833333333,0.566526565217641,1.918829966998799,2.8726437270078384,1.4809351555750684e-296,7.83785885027221e-301,1.3771777996372134
mark,print,2.954545455,0.4108217497422493,1.5347273220686861,1.0673689546028693,4.662915927375679e-297,0.03703703703703704,0.5780254195653939
mark,slash,3.3043478260000003,0.4146324158770116,1.7240993274121532,1.048051328555343,3.506314444684753e-297,5.667468804020541e-301,0.15324923092258258
mask,roof,1.782608696,0.668332077917642,2.914212344081931,1.533694402229838,1.6333718030933282e-296,6.386494841331278e-301,0.9849993265106254
mate,relation,3.4347826089999995,0.2887330437025687,1.4847135461969128,1.131306813103106,7.659268108960344e-297,6.738578121211627e-301,0.26703680445377015
matter,text,3.269230769,0.5515714981782938,2.7339635251507497,1.6936984317860064,1.2912691647186474e-296,4.1280651634174156e-300,0.5289545250466539
matter,verse,1.913043478,0.4348673865280843,2.3765073295567074,1.8211262750990822,1.2347062982249223e-296,9.152819242355628e-301,2.102642751385155
mayor,water,1.113636364,0.4165055487614435,2.222131923798452,2.4262468779867676,6.731864621356855e-297,6.028133301608026e-301,0.7799229319167771
meal,mixture,2.272727273,0.5258672443939771,2.1329695114262393,2.080146171381065,1.0311748504977586e-296,7.130709709890288e-301,1.4535046715371134
meal,rice,4.0,0.32850364499063733,1.5573666853594226,1.8125368683470233,1.0309162953271763e-296,6.325300093005092e-301,1.1564196518556855
measure,money,2.565217391,0.3861061007773807,1.5564721926000735,1.4959435921986688,5.184973653757718e-297,8.564118154538236e-301,0.6920651145578494
measure,twist,1.5909090909999999,0.343199514034056,1.4609165732067044,1.2617803292860246,3.519778019686531e-297,6.403068584236743e-301,0.3442738038702528
meat,solid,2.5,0.6819627596983207,2.620804905586298,2.0897780798358534,7.270768372293631e-297,2.0639847081623217e-300,1.141235192439395
melody,music,4.5,0.8006195269998055,2.563531888627777,3.548766817340311,1.7677419785330397e-296,1.4227024753412165e-300,1.990665244371438
memory,operation,2.0434782609999997,0.37531780498378087,1.928682799075908,2.206077754695678,8.072545583940856e-297,7.1596593019132225e-301,1.0116338777648557
metal,zinc,3.956521739,2.2437926037467912,5.125861502903615,5.1426267752387,3.728726941019651e-296,1.0230568256953547e-300,4.2657841168688115
meter,radar,2.954545455,0.45774736505007185,1.4512303719158495,1.3572653402356547,9.243824308378152e-297,6.654927132845054e-301,1.199879974808228
microwave,radiation,3.454545455,0.1804217443728935,0.40669581283315726,0.8923281536494376,6.713992182702288e-297,5.0423788621664256e-301,0.5231256497847567
middle,scene,1.4,0.2797038078729501,1.5605045123455334,1.1942114230978276,3.861278801672015e-297,6.632979872705547e-301,0.6149531368897545
minute,quantity,2.6086956519999998,0.7465764473054457,2.713793380844349,2.879499550039554,7.740206153461309e-297,9.965345344230025e-301,1.6568036337848442
mode,scale,2.173913043,0.28897868645537084,1.5984855533139766,1.1271311590607653,4.046622818904211e-297,6.454633722441254e-301,0.21650349098913318
modification,surprise,1.714285714,0.6971021051047228,2.304058357693374,2.7985901816524827,1.0324970264494484e-296,7.49988984505845e-301,0.9743479694513351
moment,thief,1.242424242,0.06001214411053146,0.8770087398283186,0.21904615101867786,9.741373246689878e-298,6.023245982664399e-301,2.047879831289695e-300
mortal,mother,2.25,0.8825320378031851,3.3431614062007338,4.122118134697329,1.1375891685702705e-296,1.3396409710951377e-300,0.8679759764349672
mortal,visitor,1.9230769230000002,2.8901432201012254,6.278016126986185,7.142721632493352,1.70115448268332e-296,1.6984019385055015e-300,3.8141638044122566
motion,snowboarding,2.363636364,0.6804665777160186,2.2154768658579282,2.8917078065804405,1.0477671515183105e-296,0.0,3.364860248170814e-299
motion,step,3.142857143,0.46854060948370924,1.8869784266899545,1.9949174595110626,6.17358460806633e-297,7.530871880015992e-301,0.8035312644285859
motive,reason,3.9090909089999997,0.4864586330581564,2.10782370361199,2.0697299493145933,7.657882765719293e-297,1.14614120328008e-300,1.2592272567139775
motorcycle,tank,2.0434782609999997,0.4319984309803788,1.97442779432608,2.161128728363254,1.8263691776479404e-296,1.0125527957044726e-301,3.476493464983164e-299
mount,volcano,3.238095238,0.3846391290926323,2.3152597375229327,1.2883169050744567,1.1190749523305349e-296,5.936196415036613e-301,0.1508380199289101
mouth,opening,3.3043478260000003,0.4158599358935966,1.528203679873167,1.198744020000519,3.324680381183026e-297,7.451484060101492e-301,0.33894220879943204
mouth,trap,2.333333333,0.2862738722974685,1.7150247495655586,1.4590885743152913,6.728719794166396e-297,7.368355228104572e-301,0.23819681490381175
murphy,potato,1.173913043,5.023100254070858,5.412704154240896,5.555344761656327,4.3503638217530744e-296,5.0,5.0
museum,store,2.6956521739999997,0.993791617348619,2.9534162640234767,4.6248617900156805,2.309786049195974e-296,1.1807665040545577e-300,3.4629513563222627
music,print,1.9583333330000001,0.20820629459529982,1.3315617663086963,0.9493713101767915,2.705687121135449e-297,5.8367841809758235e-301,0.32524442477381776
musician,performer,3.952380952,2.8901432201012254,5.790697695695548,5.7892739847270445,2.934704881858753e-296,5.434875092080673e-300,5.997244689891213
needle,sharp,3.954545455,0.7930654475639665,2.7364817716149243,1.7194449875097084,2.219815800547515e-296,1.7088882716415617e-300,6.493554474121018e-299
noise,trouble,3.15,0.4987599110861567,2.1990444711188895,2.3101286658573734,1.0009912913274217e-296,7.160969305405456e-301,0.8485019060295134
note,obligation,2.166666667,0.5229546599386234,2.444181028830303,2.1346858180815618,1.3355691908839994e-296,9.114573488781562e-301,0.5595537494203686
notebook,product,2.217391304,0.37771117960911993,1.557607809892335,2.254689501981116,9.464406051121077e-297,6.092975932927237e-301,0.834790980484571
notebook,production,1.6666666669999999,0.1521217964125231,0.7352093299666298,0.6342160772047869,3.535893894802392e-297,5.386197629119456e-301,0.4225447302738454
novel,story,4.3636363639999995,0.4894863463772874,2.012382543867626,2.2834655140294107,1.2359144470727607e-296,9.241549003333932e-301,1.9044892806047833
oak,tree,4.576923077,0.8820449420736656,2.229180920802526,3.0114187115097146,1.4809351555750684e-296,8.925414132648606e-301,1.4127940833234955
objective,target,4.0869565219999995,1.1713477733802418,2.238222765080563,2.361058070269568,9.906858754290878e-297,1.0,1.091002325363616
occasion,second,1.75,0.44002483763856737,1.7996325896691747,1.7455564328104658,4.875263115097238e-297,6.909617694374086e-301,0.28010710170165576
occupation,place,1.956521739,0.3893811669549292,1.9225608137727743,1.7252561166604918,4.590981993235339e-297,7.2526576059271015e-301,0.6956665844030576
occurrence,tsunami,2.47826087,1.1126790251265317,3.442387327898003,4.490581199064106,1.6948223452137266e-296,9.218048851944827e-301,3.601570666674277
ocean,pond,3.545454545,1.1530759386486842,3.5897800638361526,3.679353914303477,2.194019709624298e-296,1.0677753538064036e-300,3.540301362796942
office,outlet,2.142857143,0.3659626831223173,1.6173345692397452,1.5622243754303926,5.6827064159938816e-297,8.004077088116305e-301,0.46203590415265167
office,situation,1.24,0.6927109364617325,2.175357593259662,2.2320866159739263,7.188075796013535e-297,0.2857142857142857,1.0849716042403932
onion,topic,1.1836734690000001,0.0811724321459446,0.9640498112856486,0.06389981432148417,0.0,5.382625717197631e-301,0.0
operation,processing,3.4090909089999997,0.8203172934108005,2.796590859485727,1.8181772388920687,7.781760455100665e-297,1.778586483465672e-300,0.888789094532753
operative,spy,2.739130435,1.5402130265693086,3.7597429115123964,5.933758915436643,2.810087866536925e-296,1.2917328788257484e-300,3.000612721355103
opinion,papers,1.72,0.2846192407975454,1.5961247735654713,1.4580862099048013,5.184710316740209e-297,7.329925472750219e-301,0.9980073891460312
opinion,sentiment,3.1363636360000005,1.4989184038577754,3.3722161526483037,3.742151241061865,1.2966184575453156e-296,0.8333333333333334,2.4881136401001744
origin,root,4.333333333,0.5477801037457075,2.0910828067019276,1.4995235138302854,4.504366119401045e-297,0.20833333333333334,0.6087414963735371
outlet,shop,3.5652173910000005,0.6517270447315715,2.07243544443173,2.671536395776917,1.0991580681527076e-296,1.5279180990970916e-300,1.452115577971618
oxygen,substance,2.565217391,1.052276021098171,3.4773539850308035,3.6270046853448616,1.338192768416821e-296,9.45007537396175e-301,2.1617782327544712
package,software,3.4,2.6362197636762694,5.756122530544963,3.045457717036705,2.654963465640957e-296,5.0,5.186530629165746
padding,tower,1.863636364,0.3682745779206231,1.6268482600008878,0.9970003545961839,4.4235887505998635e-297,5.18921359803384e-301,0.6442041899619423
painting,picture,4.186046512,0.42659830562031353,1.9315856376806622,1.234806478857649,1.0141054209065856e-296,0.11363636363636365,1.738359042384049
papers,security,2.4,0.2472865490663213,1.0874114935777928,1.2944180209159977,4.877838334550564e-297,6.564705153511847e-301,0.4631610681061046
papers,ticket,3.1818181819999998,0.310532402872166,1.526358647439714,1.428037143197654,6.400079777998953e-297,6.37648006725897e-301,0.5181045626595565
parcel,region,2.0,0.52394611854317,2.4892585203071507,1.4933164443671356,4.8150859477055404e-297,7.712497819364773e-301,0.51824354803718
park,stadium,3.333333333,0.9467150387396901,3.1684091333325552,3.613842785957569,1.9636175355601096e-296,2.4597620200950077e-300,1.6645534532164363
passage,quotation,3.666666667,0.3006864835359394,1.6438340008060046,1.9102078545191175,8.094464559420673e-297,6.272825425608548e-301,0.6675469625695264
patch,spot,3.1818181819999998,0.3384920396171034,1.6608409381593363,1.190553937887536,5.334253605951994e-297,0.048543689320388356,0.2013576893945744
payment,spending,3.708333333,1.5366542508542618,3.7452627882076452,4.645017546491905,2.56254002673387e-296,4.247816531651503e-300,3.407327065293047
permission,tolerance,2.04,0.5580841528629992,2.262018173183627,2.6291307499670347,1.0987813298947357e-296,1.444631359575522e-300,1.7481915102710701
person,technician,3.458333333,0.9962530487190984,3.091378750704517,3.6523052935136557,9.392870938301569e-297,7.16941238713044e-301,0.7082119641277957
phantom,shadow,3.227272727,0.6621704094752983,1.5792563311605732,1.5541159857720364,7.667736146280103e-297,0.5555555555555556,1.0874484381490495
piazza,square,2.2,0.7157608530161115,2.047328092214947,2.4634912680620773,1.1873516534548248e-296,6.341684459039584e-300,1.3127376076850117
piece,sail,1.333333333,0.42924161737049915,1.8493449142668883,1.4674774619936408,4.277948236833979e-297,6.19108377564175e-301,0.3098615591705619
pinnacle,tower,3.083333333,0.44267196761157424,1.6168970944705703,1.5703206681560418,9.180764246144264e-297,6.055292948510669e-301,0.7610125370518978
place,position,4.230769231,0.5239093679682605,2.663204337318974,1.314417989362032,7.834430979278202e-297,0.386029411764706,1.5710069986355166
plane,sheet,2.130434783,0.4732151206963495,2.1765713049080633,1.8397245454671456,8.523064200093141e-297,0.14285714285714285,0.47495688062418445
plane,tool,2.304347826,0.3953914083864487,1.4745347738962082,1.2188545877339543,5.205941555997592e-297,6.915908696846163e-301,0.23972987755414873
play,turn,2.6818181819999998,0.7230584512577389,1.8866608042078008,1.4917676698423823,2.3684472814348506e-297,0.00651890482398957,0.17540814887446898
plot,strategy,2.9,0.39394135700060384,1.7830661896496691,1.241825387452101,8.497925806898257e-297,1.3239219993736487e-300,0.6432638858808064
point,second,1.8260869569999998,0.37233730793738395,1.552207655129854,1.1646826495583875,2.8417865056282644e-297,6.7197358458370926e-301,0.1538598859889637
point,site,2.96,0.23271747992536496,1.5220585816912484,0.7014583486155663,3.7885577012600046e-297,6.7972875911752284e-301,0.35540953726484
point,spot,4.2,0.3298014072611214,1.6534596796476322,1.1065814475547122,3.054235533028298e-297,0.015527950310559006,0.19053179774100326
polyester,textile,4.285714286,1.7811270984503484,3.8393136435514252,4.309864447614967,2.006486165343604e-296,9.476792660026817e-301,5.444116006744059e-299
position,view,3.0,0.4557775413390852,2.1072302398200167,1.907943768795945,6.194824647466128e-297,0.053763440860215055,0.9061973350448294
postage,rate,3.086956522,0.644955273820691,2.455445958410216,2.9921825993031175,1.47738224215768e-296,6.154316877075688e-301,0.3030307405648572
postage,signal,1.48,0.4786972978294082,1.9859396543727037,2.0125553402219407,7.650191433192549e-297,6.107147190994752e-301,1.279845073892342
power,skill,3.16,0.8257573572897079,2.633330166837042,2.2115710635374257,5.7171139379700363e-297,7.959092370563713e-301,1.1926278566224746
prayer,request,3.36,1.3442110494849238,3.4894447863488933,3.8028933825808875,1.516621573469373e-296,1.5011531960809584e-300,2.637872219282848
problem,trouble,4.608695652,0.8903036344998281,2.409862021392457,2.8072024018951383,1.0885439882886321e-296,0.5555555555555556,1.6771685740018438
process,rule,2.5,0.438914659943735,1.405086899230231,1.165792494352023,3.0229073060399196e-297,4.564530685861513e-301,0.3422449693147059
process,tail,1.12,0.33891065223222894,1.3089805372549526,0.7492054911208981,5.4557800278226915e-297,6.7745083266355766e-301,0.26028068489824546
product,wear,2.041666667,0.3878857248428391,1.8988345912142757,1.7376788749017509,5.614039376863901e-297,8.738936549468548e-301,0.7488718237690116
property,texture,2.0,0.8280403008128574,2.8137103327821222,2.577162249457705,8.177423731082178e-297,7.954366952796404e-301,1.274101139213798
protection,roof,3.708333333,0.3784380516432795,1.2457389890182,1.1222478262110824,5.7653278203803736e-297,7.116037294270808e-301,0.7732630625329253
protocol,rule,4.090909091,0.6769066897777787,2.3940836369607856,2.987675919613421,1.564351869113925e-296,6.847002520107986e-301,3.6621971918129833e-299
publication,textbook,3.428571429,0.6880254552369007,1.803121078515451,2.0812570957672913,1.1476489346342823e-296,1.2855622102252503e-300,1.8955896586710752
pumpkin,vine,2.409090909,1.4935642097639663,3.668582544816651,5.058589176194385,3.7337479158634685e-296,1.385906238117645e-300,9.895217148243482e-299
pupil,student,4.523809524,2.3569039616088174,4.261599080442514,5.496371007941018,2.097863359495354e-296,1.6666666666666667,3.2395161482947237
pyramid,speculation,1.7,0.32220237557740083,0.9877304188930611,0.8493338962304344,3.400127479064592e-297,4.741341654939225e-301,1.1310988069924362e-299
query,question,4.739130435,1.5096126858693975,2.416676947252065,2.4187742353429726,1.3942849052873183e-296,1.1764705882352942,2.123632847271268
quiet,silence,4.909090909,0.8745021207071493,2.4409243374787257,2.392087072492229,1.591780137887443e-296,0.35714285714285715,2.2864176091302078
racer,taxi,2.19047619,0.7471114902896312,2.1095478146188524,3.865398923780599,2.0880069064631805e-296,6.0870634771430915e-301,5.178565208195608e-299
radio,receiver,3.807692308,0.39179961408041475,1.7752460978128353,3.072635209589493,1.6094092956177428e-296,1.1522220888711488e-300,1.4805181011253445
rain,storm,3.958333333,0.6053143335671012,1.8487237600706488,1.6616070854401004,5.6769874882438496e-297,5.707098309568231e-301,0.6498386290906556
ray,shark,2.545454545,0.20956214123724037,1.1072845037164254,1.1294303987830006,6.826033231068755e-297,5.653038303322766e-301,0.06416991551122278
recreation,skiing,3.0909090910000003,1.522863070120692,3.794117585732817,6.16864946175245,2.885990503678592e-296,9.917571607028724e-301,7.187426691688928e-299
red,wine,3.4,0.5061722693115058,1.9141954090201585,2.3385388722065286,1.460992515617615e-296,1.4476643066961161e-300,2.0514074574854293
report,study,3.875,0.3776895664149431,1.6875944025298164,1.1090786585270171,3.459830722574393e-297,0.06024096385542169,0.34271824990649513
representative,voice,2.875,0.5626352963138197,2.096386341514422,1.5913310521312156,4.679328263649466e-297,0.2272727272727273,0.7033931612012178
ring,water,1.333333333,0.43311420717932547,1.866787680470929,1.3538586715037915,3.0429478803472115e-297,5.9427944904179e-301,0.1574333399738008
rise,travel,1.608695652,1.0094271857826824,2.979922005537647,1.865924057208455,6.725149453472733e-297,7.843330218782347e-301,0.48586712694591144
rock,stone,4.476190476,0.504063125170771,1.8968412991264492,1.83855878834947,6.67994028676229e-297,0.16260162601626016,0.2287410728877284
roll,toast,2.826086957,0.2903447687747881,0.8974025136213544,0.5969021851258276,1.3252984417700586e-297,5.453306316825645e-301,0.09714634302623151
root,stem,3.666666667,0.4667885226117201,2.016784999818446,1.1154493258798457,5.7656403397788234e-297,0.09259259259259259,0.2655353182501145
rub,wipe,4.227272727,2.179701346716454,5.1588623426279145,3.0526250263080663,3.794827644312436e-296,2.5,4.8325129633206965
rubber,stuff,2.1,0.3695968714187179,1.546604497258734,1.3719883722208555,4.181750117070042e-297,5.196667031086772e-301,0.22295509069480224
rugby,soccer,3.260869565,2.8901432201012254,6.278016126986185,8.24167485076514,8.065949445390769e-296,0.0,9.568535271308353e-299
sail,sheet,2.083333333,0.5662035973632671,2.5742356665470627,1.5564154891672257,6.217849397864823e-297,0.15625,0.2940285260629149
scandal,week,1.086956522,0.2527130814439702,1.6589885903782546,1.6879734454412314,4.346510925574762e-297,5.529769449033096e-301,0.7505933691043976
science,shelter,1.136363636,0.16451463332769334,1.3284598875454376,0.9332173004126969,3.191538776254805e-297,6.126756612024287e-301,0.15761472644743152
score,success,3.208333333,0.3331131935673166,1.4308003043298436,1.3208248294991187,4.630597594729476e-297,7.998337101543775e-301,0.5652212178230157
season,summer,4.045454545,1.383017735300172,4.389191144340929,3.710917499954966,1.677048751980198e-296,1.1201436469313138e-300,1.216829222985075
season,winter,4.347826087,1.5213504465781447,4.276094893838626,3.546062888079612,1.563760599426102e-296,1.0947607447618235e-300,2.358806317113544
second,time,4.2173913039999995,0.4861405729351205,2.0714999079341796,1.818390109328707,5.480441725202086e-297,9.637652455722661e-301,0.6877841641144178
seminar,sweet,1.2028985509999999,0.0815766624118287,0.9638634037662239,0.6490808909280426,2.465071573242355e-297,4.553143681546702e-301,6.677301552555606e-300
sex,stance,1.476190476,0.46385970850129943,2.438882726907881,1.8276256704709128,8.649285333838232e-297,7.60717844852518e-301,1.038583905062811
share,stake,3.208333333,0.42301713717351697,1.8767658698906748,1.0375266391089375,4.9177352082040275e-297,6.862352851986326e-301,0.41248112158300826
shelter,tent,4.25,0.7135646353382277,2.5389500496972355,2.3298239008026944,9.546665212870888e-297,1.7168488036367315e-300,0.7400895570946385
shelter,wind,2.641791045,0.23038262960454636,1.2216214445859466,0.8848765641490504,2.4568092095832236e-297,5.739594712178229e-301,0.16553991538070334
shirt,tiger,1.038461538,0.13436083118123576,0.8507969273529792,1.6162490477220919,1.1167067988071507e-296,5.054456726386708e-301,1.3195190814256157
side,slope,3.08,0.7702331122380692,2.3730556419989064,1.8032820154065514,4.916873681118354e-297,0.37037037037037035,0.7522296275107425
sight,vision,4.818181818,0.5411513187977994,2.2504863796052232,2.6555871195199114,1.329115440176908e-296,0.22222222222222224,2.142072294181756
simulation,theory,2.227272727,0.4307443509726854,1.859928365371272,2.7243097145529904,1.38267001833952e-296,6.9506433557811455e-301,0.9067012688378052
skull,tooth,2.590909091,0.7226824694056133,2.2570540544923503,3.2426300359568283,2.1054514848583426e-296,8.144651662974375e-301,2.3818042418210332
slash,stroke,3.25,0.3305847883697064,1.3721593706321484,0.9376476048554645,5.6852780395022145e-297,0.078125,0.1169844105369019
smash,success,2.791666667,0.3102776493799452,1.342662199776469,1.1390519270076584,4.18070074625928e-297,6.9573770840687386e-301,0.4132077187442685
snap,touch,2.038461538,0.5961256836384896,2.0949156195219745,1.441572276794616,2.448258175265315e-297,5.380989917603948e-301,0.1122326193836101
software,writing,2.347826087,0.8993833217295686,3.1139188965310156,4.260045235053312,2.150381710792174e-296,2.5063308089559793e-300,3.7752811649262012
song,vocal,3.857142857,1.2705451320536674,2.824480587274171,3.183298875371476,1.425778910299979e-296,0.8333333333333334,1.2499298551723586
soup,spaghetti,3.0,0.45395038014159206,2.08634245465786,2.2322246397647536,1.5942903492663786e-296,0.0,3.851279013731859e-299
soup,sweet,2.454545455,0.5018318179106509,2.42808085055822,1.5529869969136896,1.4474079553968284e-296,6.454478002207936e-301,0.4352415865051687
speech,word,4.045454545,0.592201472371269,2.53654085859565,3.144616614648117,1.355445913896287e-296,9.463470349001841e-301,1.7489870335855535
steel,weapon,3.380952381,0.6583103663475249,1.7114748327559735,1.9304704964235122,8.324569769955532e-297,8.46551551661234e-301,0.9434943197619751
step,travel,2.086956522,1.0023501312414878,3.051756590921328,1.796949100247113,1.059501430704204e-296,9.65011287501458e-301,0.6431296485806852
step,walk,4.173913043,0.5876461544716935,2.3760671936208704,1.3744064188741953,9.21486776460274e-297,7.247415829375917e-301,0.42902029015192916
storm,weather,4.083333333,0.8791055867543656,2.051514259337309,1.5130174970308161,2.794948266285367e-297,5.789254158832344e-301,0.2462219222498885
straight,stretch,3.291666667,0.42338513969397296,1.7538095045419313,1.4521554266634755,5.889032902929566e-297,8.1018393585547e-301,0.5195031975846532
sun,toy,1.25,0.3272006342702003,1.6566022938767206,1.8526842829168713,4.921393378252462e-297,5.443512569444498e-301,0.22285729944749147
tank,tub,3.52173913,0.6251766934043741,2.07190608917434,2.649931833403939,1.4021125331149574e-296,6.3367787094406144e-301,0.9993059290547891
taxpayer,window,1.21875,0.2800364883372499,1.7756163215729561,3.080489449872687,9.550836892832978e-297,5.712369096056735e-301,0.8572015720243742
throne,toilet,1.956521739,0.6537939259956462,2.3006170760219486,1.573796247129784,1.5584854606188516e-296,0.5,0.8609854634543097
ticket,writing,2.375,0.49444659453302964,1.8590246742709278,1.8800354720452552,7.523319249221884e-297,6.8197913944453625e-301,0.5288090016055836
victory,watch,1.553191489,0.21207766858320432,1.4685567459215618,1.8259668086257168,6.397113329411435e-297,6.074299288388322e-301,0.6883112351088007
washer,worker,2.9090909089999997,0.8097477990400705,2.4702714206862177,4.107293356221971,1.4375767618771017e-296,5.753818809133976e-301,3.1248039463428575e-299
wife,woman,3.884615385,1.8236647031164095,4.183886525424131,4.110415475531976,2.6499756883899584e-296,1.987734668772443e-300,3.7010869503645214
workplace,workshop,4.04,2.3569039616088174,4.238548970342124,4.618792407862481,2.50898862699747e-296,2.051600993620473e-300,4.257544479460501
